"","year_quarter","fed_funds_rate","r_star","HAWK","HAWK_IV","core_inflation","consumption","expected_inflation","expected_unemployment","expected_cpi_inflation","expected_gap","expected_nairu","row_number","dR","demeaned_HAWK","demeaned_HAWK_IV","stance","expected_unemployment_gap","log_consumption","delta_log_consumption","delta_expected_inflation","delta_expected_unemployment_gap","delta_expected_cpi_inflation","delta_expected_gap"
"191",2015 Q3,-0.983638510346538,0.95645370805497,-0.8,-0.5,4.28513132623909,39363,0.975,5.1,0.85,-0.5403944925,5.2,191,-1.94009221840151,-0.825,-0.845188679245283,FALSE,-0.100000000000001,10.5805815677738,0.00488961169767599,-0.35,-0.225,-0.9,0.45645141
"192",2015 Q4,-0.0933535949133253,0.885837169300695,-0.8,-0.5,4.06739843372268,39440,1.1,4.9,1.25,0.07940287775,5.1,192,-0.97919076421402,-0.825,-0.845188679245283,FALSE,-0.199999999999999,10.5825358087166,0.00195424094274621,0.125,-0.0999999999999988,0.4,0.61979737025
"193",2016 Q1,0.35978021978022,1.05895340610178,-0.55,0.13,4.15668363971715,39667,1.1,4.825,1.8,0.22970937225,5.05,193,-0.69917318632156,-0.575,-0.215188679245283,FALSE,-0.225000000000001,10.5882748867516,0.00573907803502216,0,-0.0250000000000012,0.55,0.1503064945
"194",2016 Q2,0.369340659340659,1.16065220244607,-0.55,0.12,4.33827990933908,39792,1.125,4.8,1.975,0.2818081325,5,194,-0.791311543105411,-0.575,-0.225188679245283,FALSE,-0.2,10.5914211660432,0.0031462792915935,0.0249999999999999,0.0250000000000004,0.175,0.05209876025
"195",2016 Q3,0.394891304347826,1.18046978798787,-0.55,0.13,4.43869176479046,39988,1.725,4.875,2.125,0.2517347125,5,195,-0.785578483640044,-0.575,-0.215188679245283,FALSE,-0.125,10.5963346880871,0.00491352204388384,0.6,0.0750000000000002,0.15,-0.03007342
"196",2016 Q4,0.448152173913043,1.12944649396479,-0.55,0.12,4.28649563251327,40116,1.9,4.75,2.3,0.4551179275,5,196,-0.681294320051747,-0.575,-0.225188679245283,FALSE,-0.25,10.5995305362081,0.00319584812102747,0.175,-0.125,0.175,0.203383215
"197",2017 Q1,0.468747980975648,1.16444182252479,-0.8,-0.5,4.38435667020638,40363,1.675,4.675,1.975,0.6743001375,5,197,-0.695693841549142,-0.825,-0.845188679245283,FALSE,-0.324999999999999,10.6056688027259,0.00613826651784599,-0.225,-0.0749999999999993,-0.325,0.21918221
"198",2017 Q2,0.947362637362637,1.07527623309248,-0.8,-0.5,4.35097944608129,40501,1.775,4.35,2.175,1.0177562825,4.901,198,-0.127913595729843,-0.825,-0.845188679245283,FALSE,-0.551,10.6090819441478,0.00341314142188409,0.1,-0.226000000000001,0.2,0.343456145
"199",2017 Q3,1.09683513285731,1.10716938060225,-0.78,-0.5,4.30837116213185,40702,1.8,4.175,2.25,1.4526192675,4.85,199,-0.0103342477449431,-0.805,-0.845188679245283,FALSE,-0.674999999999999,10.6140325102725,0.00495056612466627,0.0250000000000001,-0.123999999999999,0.0749999999999997,0.434862985
"200",2017 Q4,1.20467391304348,1.29507797804451,-0.56,-0.5,4.50383836974817,41078,1.875,3.95,1.925,1.6856070375,4.75,200,-0.0904040650010318,-0.585,-0.845188679245283,FALSE,-0.8,10.6232279773656,0.00919546709310026,0.075,-0.125000000000001,-0.325,0.23298777
"201",2018 Q1,1.447,1.43324321401173,-0.33,0.01,5.00283711476328,41325,1.8,3.75,1.875,2.1886596375,4.7,201,0.0137567859882699,-0.355,-0.335188679245283,TRUE,-0.95,10.6292229226892,0.00599494532363032,-0.0750000000000002,-0.15,-0.05,0.5030526
"202",2018 Q2,1.73692307692308,1.4172838180188,-0.25,0.01,5.02233801471306,41491,1.875,3.675,2.2,2.25906285,4.7,202,0.319639258904277,-0.275,-0.335188679245283,TRUE,-1.025,10.6332318152298,0.0040088925405346,0.0750000000000002,-0.0749999999999997,0.325,0.0704032125
"203",2018 Q3,1.92619565217391,1.34345341352351,-0.15,0.33,5.02510418956987,41617,1.925,3.65,2.3,2.618668805,4.65,203,0.582742238650403,-0.175,-0.015188679245283,TRUE,-1,10.6362640166193,0.00303220138950699,0.0499999999999998,0.0249999999999999,0.0999999999999996,0.359605955
"204",2018 Q4,2.22010869565217,1.31772816448419,-0.13,0.33,5.33677152745993,41686,2.175,3.525,2.125,2.5694976475,4.6,204,0.902380531167984,-0.155,-0.015188679245283,TRUE,-1.075,10.6379206200016,0.00165660338234908,0.25,-0.0749999999999997,-0.175,-0.0491711575
"205",2019 Q1,2.40177777777778,1.3380099645163,-0.2,0,5.15032318897743,41691,NA,NA,NA,NA,NA,205,1.06376781326148,-0.225,-0.345188679245283,TRUE,NA,10.6380405571547,0.000119937153076677,NA,NA,NA,NA
"206",2019 Q2,2.33630612459744,1.47486135827786,-0.2,0,5.15036680454788,41977,NA,NA,NA,NA,NA,206,0.861444766319576,-0.225,-0.345188679245283,TRUE,NA,10.6448771282198,0.00683657106512037,NA,NA,NA,NA
"207",2019 Q3,2.05028443850254,1.56567519555061,-0.2,0,4.98813463611283,42342,NA,NA,NA,NA,NA,207,0.484609242951934,-0.225,-0.345188679245283,TRUE,NA,10.6535347802289,0.00865765200907198,NA,NA,NA,NA
"208",2019 Q4,1.63429697204368,1.53944895898103,-0.2,0,5.07387621318829,42553,NA,NA,NA,NA,NA,208,0.0948480130626508,-0.225,-0.345188679245283,TRUE,NA,10.658505636804,0.00497085657515051,NA,NA,NA,NA
"209",2020 Q1,1.24459008952334,1.49725775794135,-0.3,0,4.96611187519092,41812,NA,NA,NA,NA,NA,209,-0.252667668418014,-0.325,-0.345188679245283,FALSE,NA,10.6409386586526,-0.0175669781514376,NA,NA,NA,NA
"210",2020 Q2,0.0587912087912088,1.46386626536415,-0.3,0,4.49054237832964,38192,NA,NA,NA,NA,NA,210,-1.40507505657294,-0.325,-0.345188679245283,FALSE,NA,10.5503813485786,-0.0905573100739865,NA,NA,NA,NA
"211",2020 Q3,0.0926086956521739,1.52215429279706,-0.3,0,5.01004443580326,41562,NA,NA,NA,NA,NA,211,-1.42954559714489,-0.325,-0.345188679245283,FALSE,NA,10.6349415672507,0.0845602186720491,NA,NA,NA,NA
"212",2020 Q4,-0.114102906705825,1.50580275907838,-0.3,0,5.05088424911309,42110,NA,NA,NA,NA,NA,212,-1.61990566578421,-0.325,-0.345188679245283,FALSE,NA,10.648040521156,0.0130989539053132,NA,NA,NA,NA
